run,param,index,mod,value,notes
200,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0.25,
200,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
200,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
200,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
200,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0.375,
200,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
200,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
200,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
200,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0.5,
200,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
200,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
200,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
200,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
200,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
200,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
200,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
200,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
200,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
200,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
200,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
200,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
200,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
200,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
200,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
200,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0.125,
200,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
200,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
200,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
200,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0.25,
200,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
200,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
200,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
200,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0.375,
200,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
200,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
200,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
200,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0.5,
200,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
200,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
200,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
200,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
200,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
200,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
200,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
200,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
200,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
200,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
201,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
201,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
201,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
201,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
201,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
201,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
201,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
201,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
201,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
201,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
201,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
201,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
201,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
201,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
201,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
201,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
201,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
201,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
201,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
201,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
201,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
201,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
201,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
201,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
201,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
201,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
201,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
201,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
201,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.7,
201,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.7,
201,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.7,
201,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.2,
201,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.2,
201,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.2,
201,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.2,
201,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.2,
201,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.2,
201,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
201,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
201,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
201,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
201,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
201,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
201,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
201,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
201,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
201,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
201,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
201,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
201,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
201,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0.125,
201,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
201,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
201,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
201,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0.25,
201,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
201,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
201,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
201,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0.375,
201,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
201,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
201,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
201,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0.5,
201,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
201,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
201,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
201,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
201,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
201,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
201,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
201,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
201,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
201,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
201,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
201,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
201,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
201,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
201,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
201,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0.125,
201,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
201,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
201,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
201,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0.25,
201,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
201,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
201,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
201,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0.375,
201,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
201,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
201,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
201,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0.5,
201,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
201,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
201,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
201,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
201,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
201,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
201,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
201,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
201,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
201,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
202,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
202,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
202,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
202,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
202,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
202,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
202,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
202,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
202,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
202,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
202,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
202,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
202,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
202,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
202,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
202,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
202,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
202,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
202,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
202,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
202,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
202,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
202,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
202,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
202,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
202,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
202,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
202,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
202,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.7,
202,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.7,
202,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.7,
202,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.3,
202,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.3,
202,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.3,
202,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.3,
202,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.3,
202,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.3,
202,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
202,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
202,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
202,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
202,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
202,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
202,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
202,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
202,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
202,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
202,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
202,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
202,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
202,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0.125,
202,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
202,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
202,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
202,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0.25,
202,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
202,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
202,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
202,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0.375,
202,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
202,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
202,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
202,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0.5,
202,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
202,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
202,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
202,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
202,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
202,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
202,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
202,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
202,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
202,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
202,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
202,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
202,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
202,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
202,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
202,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0.125,
202,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
202,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
202,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
202,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0.25,
202,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
202,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
202,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
202,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0.375,
202,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
202,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
202,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
202,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0.5,
202,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
202,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
202,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
202,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
202,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
202,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
202,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
202,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,100,
202,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
202,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
203,TechInputSplit,ON|2021|F_H2_ELEC-SOL|*,s,0,
203,TechInputSplit,ON|2025|F_H2_ELEC-SOL|*,s,0,
203,TechInputSplit,ON|2030|F_H2_ELEC-SOL|*,s,0,
203,TechInputSplit,ON|2035|F_H2_ELEC-SOL|*,s,0,
203,TechInputSplit,ON|2040|F_H2_ELEC-SOL|*,s,0,
203,TechInputSplit,ON|2045|F_H2_ELEC-SOL|*,s,0,
203,TechInputSplit,ON|2050|F_H2_ELEC-SOL|*,s,0,
203,TechInputSplit,ON|2021|F_H2_ELEC-WND|*,s,0,
203,TechInputSplit,ON|2025|F_H2_ELEC-WND|*,s,0,
203,TechInputSplit,ON|2030|F_H2_ELEC-WND|*,s,0,
203,TechInputSplit,ON|2035|F_H2_ELEC-WND|*,s,0,
203,TechInputSplit,ON|2040|F_H2_ELEC-WND|*,s,0,
203,TechInputSplit,ON|2045|F_H2_ELEC-WND|*,s,0,
203,TechInputSplit,ON|2050|F_H2_ELEC-WND|*,s,0,
203,TechOutputSplit,ON|2021|F_SOL_PV-H2|*,s,0,
203,TechOutputSplit,ON|2025|F_SOL_PV-H2|*,s,0,
203,TechOutputSplit,ON|2030|F_SOL_PV-H2|*,s,0,
203,TechOutputSplit,ON|2035|F_SOL_PV-H2|*,s,0,
203,TechOutputSplit,ON|2040|F_SOL_PV-H2|*,s,0,
203,TechOutputSplit,ON|2045|F_SOL_PV-H2|*,s,0,
203,TechOutputSplit,ON|2050|F_SOL_PV-H2|*,s,0,
203,TechOutputSplit,ON|2021|F_WND_ON-H2|*,s,0,
203,TechOutputSplit,ON|2025|F_WND_ON-H2|*,s,0,
203,TechOutputSplit,ON|2030|F_WND_ON-H2|*,s,0,
203,TechOutputSplit,ON|2035|F_WND_ON-H2|*,s,0,
203,TechOutputSplit,ON|2040|F_WND_ON-H2|*,s,0,
203,TechOutputSplit,ON|2045|F_WND_ON-H2|*,s,0,
203,TechOutputSplit,ON|2050|F_WND_ON-H2|*,s,0,
203,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.7,
203,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.7,
203,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.7,
203,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.4,
203,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.4,
203,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.4,
203,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.4,
203,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.4,
203,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.4,
203,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
203,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
203,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
203,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
203,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
203,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
203,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
203,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
203,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
203,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
203,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
203,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
203,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
203,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0.125,
203,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
203,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
203,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
203,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0.25,
203,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
203,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
203,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
203,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0.375,
203,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
203,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
203,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
203,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0.5,
203,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0,
203,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
203,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
203,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
203,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
203,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
203,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
203,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
203,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
203,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
203,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
203,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
203,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
203,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
203,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
203,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0.125,
203,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0,
203,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
203,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
203,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0.25,
203,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0,
203,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
203,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
203,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0.375,
203,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0,
203,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
203,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
203,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0.5,
